
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-04-23 13:19:55 /v1/models ................................. ~ 500.68ms
  2026-04-23 13:19:56 /v1/models ................................. ~ 500.82ms
  2026-04-23 13:20:01 /v1/models ................................. ~ 500.61ms
  2026-04-23 13:20:02 /v1/models ................................. ~ 571.83ms
  2026-04-23 13:20:07 /v1/models ................................. ~ 573.85ms
  2026-04-23 13:20:08 /v1/models ................................. ~ 570.79ms
  2026-04-23 13:20:13 /v1/models ................................... ~ 0.42ms
  2026-04-23 13:20:14 /v1/models ................................. ~ 500.66ms
  2026-04-23 13:20:19 /v1/models ................................... ~ 0.43ms
  2026-04-23 13:20:20 /v1/models ................................... ~ 0.29ms
  2026-04-23 13:20:25 /v1/models ................................. ~ 511.77ms
  2026-04-23 13:20:26 /v1/models ................................. ~ 501.53ms
  2026-04-23 13:20:31 /v1/models ................................. ~ 500.88ms
  2026-04-23 13:20:32 /v1/models ................................. ~ 500.53ms
  2026-04-23 13:20:37 /v1/models ................................. ~ 622.08ms
  2026-04-23 13:20:38 /v1/models ................................. ~ 500.64ms
  2026-04-23 13:20:43 /v1/models ................................... ~ 0.46ms
  2026-04-23 13:20:44 /v1/models ................................... ~ 0.84ms
  2026-04-23 13:20:49 /v1/models ................................. ~ 574.64ms
  2026-04-23 13:20:50 /v1/models ................................. ~ 570.41ms
  2026-04-23 13:20:55 /v1/models ................................... ~ 0.52ms
  2026-04-23 13:20:56 /v1/models ................................... ~ 0.63ms
  2026-04-23 13:21:01 /v1/models ................................. ~ 574.20ms
  2026-04-23 13:21:02 /v1/models ................................. ~ 575.06ms
  2026-04-23 13:21:07 /v1/models ................................... ~ 0.28ms
  2026-04-23 13:21:08 /v1/models ................................... ~ 0.33ms
  2026-04-23 13:21:13 /v1/models ................................. ~ 556.34ms
  2026-04-23 13:21:14 /v1/models ................................. ~ 570.50ms
  2026-04-23 13:21:19 /v1/models ................................... ~ 2.17ms
  2026-04-23 13:21:20 /v1/models ................................... ~ 0.30ms
  2026-04-23 13:21:25 /v1/models ................................. ~ 559.00ms
  2026-04-23 13:21:26 /v1/models ................................. ~ 569.27ms
  2026-04-23 13:21:31 /v1/models ................................... ~ 0.48ms
  2026-04-23 13:21:32 /v1/models ................................... ~ 0.29ms
  2026-04-23 13:21:37 /v1/models ................................. ~ 568.34ms
  2026-04-23 13:21:38 /v1/models ................................. ~ 500.88ms
  2026-04-23 13:21:43 /v1/models ................................. ~ 574.12ms
  2026-04-23 13:21:44 /v1/models ................................. ~ 566.63ms
  2026-04-23 13:21:49 /v1/models ................................... ~ 0.30ms
  2026-04-23 13:21:50 /v1/models ................................. ~ 500.56ms
  2026-04-23 13:21:55 /v1/models ................................... ~ 0.46ms
  2026-04-23 13:21:56 /v1/models ................................... ~ 0.25ms
  2026-04-23 13:22:01 /v1/models ................................. ~ 500.80ms
  2026-04-23 13:22:02 /v1/models ................................. ~ 500.50ms
  2026-04-23 13:22:07 /v1/models ................................. ~ 574.92ms
  2026-04-23 13:22:08 /v1/models ................................... ~ 0.27ms
  2026-04-23 13:22:13 /v1/models ................................... ~ 0.48ms
  2026-04-23 13:22:14 /v1/models ................................. ~ 565.74ms
  2026-04-23 13:22:19 /v1/models ................................. ~ 540.79ms
  2026-04-23 13:22:20 /v1/models ................................. ~ 567.26ms
  2026-04-23 13:22:25 /v1/models ................................... ~ 0.34ms
  2026-04-23 13:22:26 /v1/models ................................... ~ 0.84ms
  2026-04-23 13:22:31 /v1/models ................................... ~ 0.46ms
  2026-04-23 13:22:32 /v1/models ................................... ~ 0.24ms
  2026-04-23 13:22:37 /v1/models ................................. ~ 565.60ms
  2026-04-23 13:22:38 /v1/models ................................. ~ 531.13ms
  2026-04-23 13:22:43 /v1/models ................................... ~ 0.65ms
  2026-04-23 13:22:44 /v1/models ................................. ~ 500.98ms
  2026-04-23 13:22:49 /v1/models ................................... ~ 0.27ms
  2026-04-23 13:22:50 /v1/models ................................. ~ 573.91ms
  2026-04-23 13:22:55 /v1/models ................................... ~ 0.31ms
  2026-04-23 13:22:56 /v1/models ................................... ~ 0.28ms
  2026-04-23 13:23:01 /v1/models ................................. ~ 574.08ms
  2026-04-23 13:23:02 /v1/models ................................. ~ 500.48ms
  2026-04-23 13:23:07 /v1/models ................................... ~ 0.87ms
  2026-04-23 13:23:08 /v1/models ................................... ~ 0.30ms
  2026-04-23 13:23:13 /v1/models ................................. ~ 575.52ms
  2026-04-23 13:23:14 /v1/models ................................... ~ 0.33ms
  2026-04-23 13:23:18 /v1/models ................................... ~ 0.30ms
  2026-04-23 13:23:20 /v1/models ................................. ~ 500.44ms
  2026-04-23 13:23:22 /v1/models ....................................... ~ 1s
  2026-04-23 13:23:26 /v1/models ................................. ~ 568.89ms
  2026-04-23 13:23:28 /v1/models ................................. ~ 501.32ms
  2026-04-23 13:23:32 /v1/models ................................. ~ 526.11ms
  2026-04-23 13:23:34 /v1/models ................................. ~ 571.63ms
  2026-04-23 13:23:38 /v1/models ................................. ~ 571.39ms
  2026-04-23 13:23:40 /v1/models ................................. ~ 500.94ms
  2026-04-23 13:23:44 /v1/models ................................. ~ 500.95ms
  2026-04-23 13:23:46 /v1/models ................................. ~ 571.42ms
  2026-04-23 13:23:50 /v1/models ................................. ~ 566.51ms
  2026-04-23 13:23:52 /v1/models ................................. ~ 501.17ms
  2026-04-23 13:23:56 /v1/models ................................... ~ 0.73ms
  2026-04-23 13:23:57 /v1/models ................................. ~ 500.64ms
  2026-04-23 13:24:02 /v1/models ................................. ~ 571.81ms
  2026-04-23 13:24:03 /v1/models ................................. ~ 500.73ms
  2026-04-23 13:24:08 /v1/models ................................. ~ 500.70ms
  2026-04-23 13:24:09 /v1/models ................................. ~ 501.00ms
  2026-04-23 13:24:14 /v1/models ................................. ~ 500.64ms
  2026-04-23 13:24:14 /v1/models ................................. ~ 500.95ms
  2026-04-23 13:24:19 /v1/models ................................. ~ 501.87ms
  2026-04-23 13:24:20 /v1/models ................................. ~ 500.55ms
  2026-04-23 13:24:25 /v1/models ................................... ~ 0.30ms
  2026-04-23 13:24:26 /v1/models ................................. ~ 574.64ms
  2026-04-23 13:24:30 /v1/models ................................... ~ 0.27ms
  2026-04-23 13:24:32 /v1/models ................................. ~ 573.39ms
  2026-04-23 13:24:35 /v1/models ................................... ~ 0.53ms
  2026-04-23 13:24:38 /v1/models ................................... ~ 0.24ms
  2026-04-23 13:24:41 /v1/models ................................. ~ 500.58ms
  2026-04-23 13:24:44 /v1/models ................................. ~ 559.06ms
  2026-04-23 13:24:46 /v1/models ....................................... ~ 1s
  2026-04-23 13:24:50 /v1/models ....................................... ~ 1s
  2026-04-23 13:24:52 /v1/models ....................................... ~ 1s
  2026-04-23 13:24:57 /v1/models ....................................... ~ 1s
  2026-04-23 13:24:58 /v1/models ................................. ~ 575.33ms
  2026-04-23 13:25:03 /v1/models ....................................... ~ 1s
  2026-04-23 13:25:05 /v1/models ....................................... ~ 1s
  2026-04-23 13:25:10 /v1/models ....................................... ~ 1s
  2026-04-23 13:25:11 /v1/models ................................. ~ 500.54ms
  2026-04-23 13:25:16 /v1/models ................................. ~ 573.84ms
  2026-04-23 13:25:17 /v1/models ................................... ~ 0.17ms
  2026-04-23 13:25:22 /v1/models ................................. ~ 500.66ms
  2026-04-23 13:25:23 /v1/models ................................... ~ 0.17ms
  2026-04-23 13:25:28 /v1/models ................................. ~ 574.70ms
  2026-04-23 13:25:28 /v1/models ................................. ~ 569.74ms
  2026-04-23 13:25:33 /v1/models ....................................... ~ 1s
  2026-04-23 13:25:34 /v1/models ................................. ~ 556.97ms
  2026-04-23 13:25:39 /v1/models ................................. ~ 573.06ms
  2026-04-23 13:25:40 /v1/models ................................. ~ 574.89ms
  2026-04-23 13:25:44 /v1/models ................................... ~ 0.36ms
  2026-04-23 13:25:46 /v1/models ................................... ~ 0.24ms
  2026-04-23 13:25:50 /v1/models ................................... ~ 0.23ms
  2026-04-23 13:25:52 /v1/models ................................. ~ 500.74ms
  2026-04-23 13:25:55 /v1/models ................................. ~ 500.66ms
  2026-04-23 13:25:58 /v1/models ................................... ~ 0.32ms
  2026-04-23 13:26:01 /v1/models ................................. ~ 570.43ms
  2026-04-23 13:26:04 /v1/models ................................. ~ 574.98ms
  2026-04-23 13:26:07 /v1/models ................................. ~ 500.60ms
  2026-04-23 13:26:10 /v1/models ................................. ~ 500.72ms
  2026-04-23 13:26:13 /v1/models ................................. ~ 500.54ms
  2026-04-23 13:26:16 /v1/models ................................. ~ 574.56ms
  2026-04-23 13:26:18 /v1/models ................................. ~ 500.88ms
  2026-04-23 13:26:22 /v1/models ................................. ~ 574.89ms
  2026-04-23 13:26:24 /v1/models ....................................... ~ 1s
  2026-04-23 13:26:28 /v1/models ................................. ~ 571.18ms
  2026-04-23 13:26:30 /v1/models ................................. ~ 500.71ms
  2026-04-23 13:26:34 /v1/models ................................. ~ 500.68ms
  2026-04-23 13:26:35 /v1/models ................................. ~ 500.60ms
  2026-04-23 13:26:40 /v1/models ................................. ~ 575.33ms
  2026-04-23 13:26:41 /v1/models ................................. ~ 500.91ms
  2026-04-23 13:26:46 /v1/models ................................. ~ 500.82ms
  2026-04-23 13:26:47 /v1/models ................................. ~ 500.57ms
  2026-04-23 13:26:52 /v1/models ................................... ~ 0.60ms
  2026-04-23 13:26:52 /v1/models ................................. ~ 505.47ms
  2026-04-23 13:26:58 /v1/models ................................... ~ 1.12ms
  2026-04-23 13:26:59 /v1/models ................................. ~ 500.53ms
  2026-04-23 13:27:04 /v1/models ................................. ~ 500.65ms
  2026-04-23 13:27:04 /v1/models ....................................... ~ 1s
  2026-04-23 13:27:10 /v1/models ................................. ~ 500.54ms
  2026-04-23 13:27:10 /v1/models ....................................... ~ 1s
  2026-04-23 13:27:16 /v1/models ................................... ~ 0.76ms
  2026-04-23 13:27:17 /v1/models ................................. ~ 500.48ms
  2026-04-23 13:27:22 /v1/models ................................. ~ 500.62ms
  2026-04-23 13:27:22 /v1/models ....................................... ~ 1s
